id,ACTION
304,0.8321956251186065
305,0.9975662199625634
306,0.9948531415021505
307,0.9913258262351521
308,0.9996675407956624
309,0.9792773650873113
310,0.9962463009427353
311,0.9992661883592977
312,0.9955408049081218
313,0.9975015533781589
314,0.999441686723958
315,0.9999878548801043
316,0.99968172509494
317,0.9406474223150634
318,0.9985904426924616
319,0.39940461338024263
320,0.9961634657101331
321,0.9938760564109466
322,0.7322521417382946
323,0.999912113912451
324,0.9852057749311179
325,0.8699216988975693
326,0.9126033173231526
327,0.9818994685120442
328,0.998987877637334
329,0.9985228136011539
330,0.9988379985040108
331,0.9995523473572071
332,0.9973562113604011
333,0.998067601660075
334,0.9743901840071311
335,0.9981726384610569
336,0.9906081870666963
337,0.9994341432140474
338,0.9888106603413072
339,0.9963836216381831
340,0.9992903053407414
341,0.9904004098932284
342,0.9948538577656892
343,0.9849890768047727
344,0.9994400010176772
345,0.9968009367975769
346,0.99821245567069
347,0.9957556886410266
348,0.9965390862713431
349,0.999042033303519
350,0.8147418293805451
351,0.9849500831827139
352,0.9973916921471498
353,0.9888050163197631
354,0.7287167187570746
355,0.979821282069149
356,0.9980065265707136
357,0.9941209972857286
358,0.999534901578713
359,0.9898878932251886
360,0.5626398157621432
361,0.9556114855344549
362,0.9599887120187209
363,0.9854963810579436
364,0.9264968981348607
365,0.9998312566551478
366,0.9994010189052144
367,0.995462560122517
368,0.9996941730781758
369,0.9931089708347222
370,0.9974826870723367
371,0.990999426423989
372,0.9990332068377652
373,0.727035489465558
374,0.5723183309493605
375,0.9910566601223154
376,0.9984994172668384
377,0.8487568846672191
378,0.999422646301726
379,0.9996941243026761
380,0.9666005551014353
381,0.9774042756044096
382,0.9972173207291258
383,0.9981699470690308
384,0.9791122818889659
385,0.9844974666617023
386,0.9967666832779297
387,0.7374924436103204
388,0.9709436164239267
389,0.9962654686218522
390,0.9998668742731904
391,0.903445668809806
392,0.9920962070464049
393,0.9842652474623956
394,0.9977181709803746
395,0.987958230503813
396,0.9907349018693564
397,0.9995668521026275
398,0.9976652663653851
399,0.9982808219076639
400,0.9594789532616587
401,0.9974961957050889
402,0.993525314811515
403,0.9911800055458105
404,0.9788655010356438
405,0.9986760399733944
406,0.9961376459898129
407,0.7940798224272031
408,0.9969229479437277
409,0.9952225845551659
410,0.9994425099808584
411,0.9991833061939803
412,0.9719869247732802
413,0.962261405981647
414,0.9955978384919443
415,0.9954692432672555
416,0.9803664774049932
417,0.9994065067008836
418,0.9995702743588911
419,0.9788720902848328
420,0.9941224941556088
421,0.9982185806502668
422,0.9895340205006429
423,0.9970834868990607
424,0.9801801178183032
425,0.9992327373252707
426,0.9961031308716621
427,0.9982852626854712
428,0.9950265636417752
429,0.9783355370864677
430,0.9990197505775587
431,0.999374009568162
432,0.9957815011730906
433,0.9886440841211008
434,0.9871566505105465
435,0.9257660911023479
436,0.9994269501429631
437,0.9989134593780823
438,0.13092690901598025
439,0.9991116545563719
440,0.5034155277697192
441,0.9978590260942907
442,0.9999163512005868
443,0.9942309022578442
444,0.9995523473572071
445,0.9477670979601639
446,0.9986027227850268
447,0.9863483029368458
448,0.9994974313255808
449,0.984588766692328
450,0.9914272482073665
451,0.9080508010509517
452,0.9969774200316355
453,0.9992818272884185
454,0.9834134788539193
455,0.9977142819061039
456,0.9914315046711738
457,0.9992388012034785
458,0.9992369307832423
459,0.9999860637833115
460,0.8968562720636667
461,0.9452101811370958
462,0.9999866555529727
463,0.9968502118285396
464,0.9990295113741922
465,0.9940023089988165
466,0.998780402050546
467,0.7334068354006849
468,0.9986008011244696
469,0.9968475335175389
470,0.9916410991855795
471,0.9933858342734886
472,0.9935365990279373
473,0.9976417003981087
474,0.9898675318217951
475,0.9669264548677828
476,0.998448815729343
477,0.9973987941811139
478,0.9905818915344597
479,0.9999313584629659
480,0.9998051071878433
481,1
482,0.9889894553232134
483,0.9989845596642755
484,0.9741365086349967
485,0.9895354798057605
486,0.8681914896384426
487,0.9918204853277058
488,0.9881655351961791
489,0.9996992835435361
490,0.9945545090222725
491,0.9942675293890348
492,0.9973766499806973
493,0.9991649303181876
494,0.9990078061857122
495,0.9904705578666624
496,0.9900974408015003
497,0.99963179532981
498,0.998987877637334
499,0.9986313134685041
500,0.9962791960466847
501,0.9963412104717638
502,0.9734653071492856
503,0.9858432578533429
504,0.9986762267907817
505,0.9851971443590142
506,0.9986268069716092
507,0.9992467746193373
508,0.9908057399975054
509,0.9958233707963615
510,0.5936073307797276
511,0.9947976863415785
512,0.9970699082729542
513,0.9989891722014103
514,0.7054524096880043
515,0.9970024911333931
516,0.9922051778168106
517,0.9986600498457262
518,0.9546541984612928
519,0.9899282479948213
520,0.969779607424106
521,0.9988793067026958
522,0.9878137720092549
523,0.9997753472722902
524,0.561966726070699
525,0.6944133474796669
526,0.71337602847630055
527,0.9984702494360342
528,0.9985282630633355
529,0.9841057717844048
530,0.9994680490528343
531,0.9813714278953378
532,0.9826850022361993
533,0.9997752283006366
534,0.9751140828622848
535,0.9989698029950711
536,0.9990561100959204
537,0.9997398135934232
538,0.996275969579327
539,0.9955557974030287
540,0.9659251361476673
541,0.9977587490482113
542,0.9303040538941629
543,0.6984439804863455
544,0.9999064017022733
545,0.9872274028977234
546,0.9977404755137165
547,0.8260335460853738
548,0.9497299129787118
549,0.9177615923738832
550,0.9528581072353821
551,0.9910237694646795
552,0.9199616674009944
553,0.9986394460340645
554,0.9363615200804017
555,0.9975845861735946
556,0.9945545090222725
557,0.9998001601225286
558,0.9896431799828164
559,0.9847113048565334
560,0.9878876862879187
561,0.9944186190804399
562,0.997494702543309
563,0.9983744105305428
564,0.7975356120309315
565,0.999674415554215
566,0.9745488522793423
567,0.9919452648768556
568,0.9022755758727942
569,0.9971615611665827
570,0.9701332641238278
571,0.5872792358915471
572,0.9976248851562183
573,0.9807313416612716
574,0.4446889938440405
575,0.9996902201284632
576,0.9972185604369496
577,0.9976367142325271
578,0.9985975967398735
579,0.8809161138600712
580,0.9962166776134075
581,0.9977166147231052
582,0.9877009215018957
583,0.992563656460414
584,0.7131694221606865
585,0.9971779461519604
586,0.9757265155031374
587,0.992294922760284
588,0.9990247147919114
589,0.9448915163104097
590,0.9886335172736499
591,0.990319726667229
592,0.9998116257806607
593,0.9669806533032005
594,0.9612802672782486
595,0.9994466395144843
596,0.9989812660667802
597,0.999290004641417
598,0.9774635085867173
599,0.9738725384999346
600,0.9689032892579476
601,0.9994144599303135
602,0.9848215627297213
603,0.9995592546437921
604,0.9993491504380858
605,0.9933777046867527
606,0.9977509964003494
607,0.9994609370019302
608,0.9988049691616621
609,0.9449666174501362
610,0.9219295404172816
611,0.997196947567594
612,0.9848579695593752
613,0.9958671390213283
614,0.8111999401312834
615,0.9909853293305751
616,0.6135179960176042
617,0.9851079489084815
618,0.9863420213271801
619,0.9959433317796444
620,0.9971422956570786
621,0.9996394334271926
622,0.9903292464213316
623,0.9970063746285388
624,0.9477439039580801
625,0.6963817961904095
626,0.9985088710273381
627,0.9988985830672832
628,0.985600944083147
629,0.9968560928180534
630,0.999507852361844
631,0.9993948763457855
632,0.9509860450335852
633,0.9991666321322489
634,0.9986182469305399
635,0.9756092820768439
636,0.995817236094003
637,0.9952126673036397
638,0.9971397616260432
639,0.9568001770904433
640,0.99811816914902185
641,0.998915477467919
642,0.9953760598621944
643,0.9959883187230473
644,0.9813287352025242
645,0.9988061064555507
646,0.9164663940722956
647,0.99254710339191
648,0.8262088568691291
649,0.9991101021086951
650,0.9624225913886643
651,0.9973022605154316
652,0.99993551297094
653,0.4546131318674577
654,0.9876802335628475
655,0.9337664717746261
656,0.9988131421790987
657,0.9837675321873772
658,0.9986439697702981
659,0.9860950687030866
660,0.9787997513975152
661,0.9983011648153428
662,0.9948719445439235
663,0.9980038288487519
664,0.9974961957050889
665,0.9820354988287389
666,0.7991317952967204
667,0.9750899865883013
668,0.9912456307590126
669,0.7700565568545885
670,0.8979132364707211
671,0.9873742418592257
672,0.9923082860039505
673,0.8649501536940731
674,0.9944532802993884
675,0.9948683955301313
676,0.9991318768603793
677,0.9591875403689198
678,0.9984094476488627
679,0.9989990032319946
680,0.9918336067654333
681,0.6125424288032595
682,0.9412099267878451
683,0.9965035436777354
684,0.9981504684434377
685,0.900883771522614
686,0.9933619912619644
687,0.9955791591678488
688,0.9979894625268998
689,0.9994582522630058
690,0.9993060566468154
691,0.999753863129189
692,0.9997534434531945
693,0.9791303717358951
694,0.9863413772516901
695,0.9959620487626261
696,0.9546322021810704
697,0.9964883727852334
698,0.9987476384631966
699,0.998498794874558
700,0.9980402851648588
701,0.9877542675461556
702,0.9889097191391429
703,0.9930730163201285
704,0.9780108747459857
705,0.9625712966351291
706,0.9156232664649886
707,0.9100823347521191
708,0.9980476197588254
709,0.9748163307552521
710,0.9947146200934087
711,0.7906706846228116
712,0.9095030245214579
713,0.9984150174511226
714,0.9993641140538324
715,0.994307451712336
716,0.8684348362757551
717,0.969881010721378
718,0.9909153170364728
719,0.9933122854939019
720,0.9935351035398282
721,0.9825757794689558
722,0.9931092953143715
723,0.9883162007194969
724,0.9899347235070779
725,0.999754056423963
726,0.9838045559783888
727,0.9993725866360009
728,0.9982757844304951
729,0.9221917956272829
730,0.9680710704684609
731,0.9767302304707187
732,0.999257431942986
733,0.999914200818009
734,0.9997107084226355
735,0.9979544850027654
736,0.9013163791838557
737,0.9942675293890348
738,0.9958890692059698
739,0.9927701371534512
740,0.9992406424646262
741,0.9950269676836027
742,0.9885713893252482
743,0.9978123578608536
744,0.9995001347356768
745,0.9947326492758272
746,0.9968334285190932
747,0.9988832503313084
748,0.9994582522630058
749,0.9976242031462351
750,0.9997392798512069
751,0.9969645393706383
752,0.9954499696591638
753,0.9906557175652413
754,0.9963965300645632
755,0.9992165869417405
756,0.8344338189220222
757,0.9993986255395175
758,0.9984024741523561
759,0.9912028281042663
760,0.9984265459940036
761,0.9964768908823826
762,0.9823392835347294
763,0.9634806302108909
764,0.9863639784434937
765,0.9984384650759452
766,0.9954938720395369
767,0.9968984259341215
768,1
769,0.986959302913911
770,0.9986035879423502
771,0.9991397353860578
772,0.9942675293890348
773,0.9997133983847413
774,0.997957823351558
775,0.9937275854561036
776,0.9158016691836145
777,0.9131873800301277
778,0.9974619729736031
779,0.9997999281661087
780,0.7672116105049388
781,0.7768066894305137
782,0.9900277755139597
783,0.9996533222196394
784,0.9947435014767696
785,0.8860228748712063
786,0.967373144485803
787,0.9972778825283788
788,0.9947816231041372
789,0.9981605257401791
790,0.9717255162697205
791,0.9897561860578561
792,0.9995755940065059
793,0.9147245209592995
794,0.9860472088462945
795,0.9987368932647666
796,0.9781819702471355
797,0.9977849081275197
798,0.9850511831461614
799,0.9812866949953932
800,0.9981114624288553
801,0.9932832236986996
802,0.9984722555538798
803,0.9683046523082103
804,0.9984451412758713
805,0.9982403259828111
806,0.9976145580955585
807,0.7794446618363762
808,0.9635105208354365
809,0.9995030614094906
810,0.9986182469305399
811,0.9974900391201202
812,0.804187138143714
813,0.999727388946028
814,0.9997864508294794
815,0.6455394810007139
816,0.9994586973103207
817,0.999974337308938
818,0.9972943239015286
819,0.9937607910408578
820,0.5491320274627672
821,0.9907799415897305
822,0.999581464202982
823,0.9995006388541526
824,0.9968848857802246
825,0.9995086108647899
826,0.9472066753200671
827,0.9993921058122593
828,0.9955354884993843
829,0.9990074120147683
830,0.999841023604908
831,0.8969157992881475
832,0.9995157688894042
833,0.9997074699025419
834,0.9989580217633672
835,0.9999435096153847
836,0.7871281585716885
837,0.9715114836272416
838,0.999835618103885
839,0.9798498187654846
840,0.9965862269586296
841,0.9552725452609673
842,0.999841023604908
843,0.9995298538231739
844,0.9998964467268346
845,0.9984492612772279
846,0.9548757967019411
847,0.9947189000022911
848,0.9992383656987233
849,0.9927030023554196
850,0.3700971464782045
851,0.9994176384100574
852,0.9843664501436851
853,0.9954354974073918
854,0.24490868876389382
855,0.9942593171093355
856,0.9995899825827396
857,0.9673181166102998
858,0.99743607432512
859,0.9981714919218175
860,0.9996982261815419
861,0.9964319201312772
862,0.9852871505019621
863,0.9893621278175905
864,0.9500145046169078
865,0.2735069928355696
866,0.9251100214210956
867,0.9971667670583683
868,0.9937225420305337
869,0.9913079115074999
870,0.9977574405659668
871,0.9942593171093355
872,0.9929151502911823
873,0.9986178228929263
874,0.8604901188616692
875,0.9999527055673096
876,0.9789615131868206
877,0.9992671038222719
878,0.9944700443815978
879,0.995822388529806
880,0.994513031138292
881,0.9658263923492721
882,0.9991583684253436
883,0.9987461805373616
884,0.9820132364215826
885,0.9584241235720072
886,0.9999661276937352
887,0.9338803053664636
888,0.9918083213590115
889,0.9915371394870487
890,0.9985172042472693
891,0.9793505861722411
892,0.9742927485474696
893,0.713699047162073
894,0.9982878274797282
895,0.9973160182126157
896,0.9919250540150975
897,0.9620886011939881
898,0.9763811293193367
899,0.844113297188912
900,0.9985088710273381
901,0.9966421915454025
902,0.9946683878336132
903,0.9862135286248623
904,0.998581762579637
905,0.9998754042898791
906,0.996264588681246
907,0.999216399233807
908,0.998780402050546
909,0.9581109867636292
910,0.9632290398219528
911,0.9497234343805112
912,0.9995088617388176
913,0.9994050208422876
914,0.9996963930393947
915,0.9943984335014026
916,0.9906647752223667
917,0.9973195464042226
918,0.9982276405084337
919,0.9996911145022871
920,0.9990306157471478
921,0.9301103978172552
922,0.9961814827317101
923,0.9371206493123792
924,0.9511919623200683
925,0.9184421795388626
926,0.9981103050866841
927,0.9945578117335174
928,0.9524005602898239
929,0.9983720903449279
930,0.9998353537981732
931,0.99965801039531
932,0.9988882182418434
933,0.977579522684863
934,0.9990374351119017
935,0.9967024962516202
936,0.9479403441794042
937,0.9948758538724786
938,0.9987407603974872
939,0.9957669524655103
940,0.962117837059361
941,0.9954692432672555
942,0.9998964467268346
943,0.5136432196476874
944,0.998581762579637
945,0.9759389710032563
946,0.9979701893750196
947,0.9975049204777549
948,0.9406022705624668
949,0.9929224379338075
950,0.9799809272820473
951,0.9962592862597167
952,0.9101023685380916
953,0.9922503753198191
954,0.9979765795206256
955,0.9809920420388618
956,0.17566379872067728
957,0.9997011008883335
958,0.9818945805613742
959,0.6042174289662189
960,0.9939010177144106
961,0.8504413280745236
962,0.9986240495367174
963,0.9960174590363917
964,0.9515089984509386
965,0.9958967256364042
966,0.9017789410930784
967,0.9965086104592877
968,0.8322581413795173
969,0.9428845674507205
970,0.9826820567654073
971,0.9955268796020873
972,0.9997655375134347
973,0.9992271850605814
974,0.9980600712400715
975,0.9735305669452127
976,0.9923808037519705
977,0.996952023126769
978,0.9784351836491276
979,0.959555112833275
980,0.7380845082194293
981,0.9981782070441872
982,0.9980518551939068
983,0.9985955891322609
984,0.11528450325974357
985,0.9986768057869159
986,0.9945515605787575
987,0.9984052008559968
988,0.9357368945869219
989,0.964939978866388
990,0.9532998409771983
991,0.701142806158441
992,0.9790112221268545
993,0.9997392798512069
994,0.9987718894020394
995,0.9950315468845544
996,0.997644152880998
997,0.8735788259946258
998,0.9855734644798897
999,0.9990680450958785
1000,0.9989775196255366
1001,0.9953805398401647
1002,0.9809452922883406
1003,0.984285059932481
1004,0.9977404755137165
1005,0.9748226324061043
1006,0.9946157988827178
1007,0.9989176916275369
1008,0.9998481283101784
1009,0.9982668139470731
1010,0.9990019030962587
1011,0.9974344065274008
1012,0.9838675820281012
1013,0.998622289017087
1014,0.9928566812030023
1015,0.9995432759494113
1016,0.9955443497540394
1017,0.48454184662773025
1018,0.9856677950989482
1019,0.9789843625773087
1020,0.9997701157103829
1021,0.9995100061664508
1022,0.97114815897849
1023,0.9823477294352714
1024,0.9941273487257392
1025,0.914447140623849
1026,0.982087515373735
1027,0.999841023604908
1028,0.9831840348392235
1029,0.9982204339069096
1030,0.9967427851468741
1031,0.9960936012220524
1032,0.999974337308938
1033,0.9997692644704207
1034,0.9929027639102769
1035,0.9995844290035011
1036,0.9951504344082303
1037,0.9769487483868862
1038,0.9929012679705946
1039,0.9949450047386825
1040,0.9932220353250081
1041,0.9912459020021545
1042,0.9795802385553918
1043,0.8424592388288027
1044,0.917106077920335
1045,0.8471001899685473
1046,0.9971905885938969
1047,0.9992326249813236
1048,0.9933858342734886
1049,0.8470237924836506
1050,0.992027586130495
1051,0.9984889263966517
1052,0.9976159135733415
1053,0.9988143248387451
1054,0.917647798443654
1055,0.9980975783036258
1056,0.9918784931943282
1057,0.9958156606175953
1058,0.9999600583864119
1059,0.9998681381254405
1060,0.9954325172825637
1061,0.9737656811454287
1062,0.9812532365242997
1063,0.9755861762782688
1064,0.9912450206332881
1065,0.9999161123551107
1066,0.9991567093108781
1067,0.9966520640077474
1068,0.8981662351190134
1069,0.9924128940301141
1070,0.9972082868246136
1071,0.8430032850687172
1072,0.999068365000318
1073,0.8713090729130057
1074,0.9924128265741474
1075,0.9994357195574584
1076,0.9997011008883335
1077,0.9864291036173938
1078,0.9965635887321809
1079,0.9990341042520299
1080,0.7738270521026721
1081,0.9993241005126116
1082,0.9982244762710559
1083,0.9991368309265952
1084,0.9983942264725503
1085,0.8944835782727348
1086,0.9996129733144724
1087,0.9858181468225145
1088,0.9921335415238363
1089,0.9944226218494352
1090,0.9993456752100618
1091,0.9935211012886017
1092,0.9822873182837886
1093,0.9945276118491222
1094,0.9949476608118466
1095,0.999155168610327
1096,0.9976807872808836
1097,0.9986797354013572
1098,0.9999141025641025
1099,0.9973195464042226
1100,0.9934459236010015
1101,0.9905280965612293
1102,0.9620674034972733
1103,0.9997408201540611
1104,0.6455139175190078
1105,0.9999142282318814
1106,0.9993349095280507
1107,0.9988171160287643
1108,0.9933402240295139
1109,0.9933921289800057
1110,0.998548132696977
1111,0.9986182469305399
1112,0.9942320709466435
1113,0.9990792019979831
1114,0.9065155432811252
1115,0.9410860320796219
1116,0.9944346126006129
1117,0.9954769738504622
1118,0.9258072958371804
1119,0.904690106101497
1120,0.9961798764569174
1121,0.9914609052964606
1122,0.6416602904135467
1123,0.9565875972506123
1124,0.9749067293982346
1125,0.9996393642535368
1126,0.9960038738180977
1127,0.9984478355300299
1128,0.9983414867073647
1129,0.9984483486934447
1130,0.9989981544677068
1131,0.965114397640287
1132,0.991673951593734
1133,0.99804426812197
1134,0.9991833061939803
1135,0.5801377106619642
1136,0.9556395638086417
1137,0.9988284191831763
1138,0.9999527055673096
1139,0.9974423844520618
1140,0.9714864710485047
1141,0.9932832236986996
1142,0.9858937953026153
1143,0.9978802633914605
1144,0.9718452758601951
1145,0.996268554767337
1146,0.9995808547903446
1147,0.9988575427327784
1148,0.9821346292930099
1149,0.9988663222748041
1150,0.9996338097310005
1151,0.9997224384976662
1152,0.9982723294672271
1153,0.9996630817431497
1154,0.5374287574755705
1155,0.9997379299806507
1156,0.9989343362277425
1157,0.9906299819231625
1158,0.9770833593973779
1159,0.9953237056929942
1160,0.9775438726285587
1161,0.9972522685993032
1162,0.9994282362988515
1163,0.9782723036276133
1164,0.9999452743588911
1165,0.9988659829065769
1166,0.9519720084039244
1167,0.9990354089989555
1168,0.9993293307877373
1169,0.9350505403666436
1170,0.9311179232402544
1171,0.9996911145022871
1172,0.9761015423049837
1173,0.995089210592993
1174,0.9011256460669678
1175,0.9937066527167908
1176,0.9980047975177151
1177,0.9984087895254924
1178,0.997379894077303
1179,0.9971843877930501
1180,0.47667605655189615
1181,0.8499959186146515
1182,0.7698681765210825
1183,0.995503682141988
1184,0.9971184593055307
1185,0.9999848045853129
1186,0.985568857716375
1187,0.9986058602079632
1188,0.3523931807817521
1189,0.9961814827317101
1190,0.9979166584318472
1191,0.9975687766173831
1192,0.9992132497346571
1193,0.9997369137979559
1194,0.9906653933049556
1195,0.999924851478755
1196,0.9339813354890271
1197,0.9986058602079632
1198,0.9996095075151387
1199,0.9946468175368166
1200,0.999078561937541
1201,0.991653106299923
1202,0.9989583337085348
1203,0.9999590447761194
1204,0.9910003803860455
1205,0.99746364060907
1206,0.9990441684413026
1207,0.9481379926923046
1208,0.9975216591138761
1209,0.9262352730689493
1210,0.9667332380640791
1211,0.993302452773038
1212,0.9959461775433008
1213,0.9487982821824885
1214,0.9889295145571498
1215,0.9994385278176968
1216,0.9803369528861839
1217,0.9924293875987373
1218,0.9992097067778332
1219,0.9915944529955603
1220,0.9117640560761782
1221,0.9973362724565504
1222,0.9885469345963749
1223,0.9977814074714438
1224,0.9592006158444404
1225,0.9994225028336134
1226,0.9994341432140474
1227,0.9967222625236909
1228,0.9971130471505841
1229,0.995675373981625
1230,0.9990197505775587
1231,0.9972019910326727
1232,0.996202153684435
1233,0.9980850508458001
1234,0.9984865729108161
1235,0.9954778231049696
1236,0.995615369761156
1237,0.9923322970281423
1238,0.9906612960244936
1239,0.9915980959361425
1240,0.9858240906111028
1241,0.9934464428825636
1242,0.9861322099082737
1243,0.9932344868769644
1244,0.9997730426618159
1245,0.9944498177691844
1246,0.8318243027503754
1247,0.9967006353712505
1248,0.9959345072622656
1249,0.988863619104508
1250,0.9999527055673096
1251,0.980341479394993
1252,0.8900921442434888
1253,0.9995342714700571
1254,0.9979655740009161
1255,0.9994449010311054
1256,0.9999866555529727
1257,0.9254917734968482
1258,0.9911316845678471
1259,0.994741622726043
1260,0.9954429031625734
1261,0.9997049028523635
